"","year","Avg.Temp","Avg.Tmax","Avg.Tmin","FD","SU","ID","TR","GSL","TXx","TNx","TXn","TNn","TX90p","TN90p","TX10p","TN10p","CSDI","WSDI","DTR","CoDD","HDD","Tot.Prcp","Rx1day","Rx5day","SDII","R10mm","R20mm","CDD","CWD","R95pTOT","R99pTOT"
"111",1960,49.53,59.45,39.6,137,111,60,27,240,98,75,8,-14,6.58,7.4,16.44,15.07,18,4,19.86,1052,6716,33.19,2.42,2.98,0.42,27,14,28,5,7.37,2.42
"112",1961,50.3,60.38,40.23,127,102,41,23,201,101,77,9,-12,6.03,6.3,11.23,10.96,11,0,20.15,1041,6405,37.84,3.31,3.84,0.45,27,13,23,4,16.23,6.16
"113",1962,50.9,60.76,41.03,123,123,51,19,258,95,74,0,-15,5.75,5.21,13.97,14.52,13,0,19.73,1178,6326,30.7,2.49,3.4,0.34,24,9,19,4,7.71,2.49
"114",1963,52.17,62.9,41.43,117,131,52,32,252,101,76,-1,-17,9.59,8.77,14.25,14.79,28,3,21.48,1342,6027,25.06,2.04,3.07,0.35,20,9,28,5,5.34,0
"115",1964,51.9,63.34,40.46,136,116,31,27,232,107,80,4,-13,9.86,7.4,8.49,11.23,5,6,22.88,1158,5952,35.67,2.2,4.25,0.43,26,13,20,4,11.97,0
"116",1965,51.2,62.01,40.39,126,122,33,12,254,99,74,3,-16,5.75,3.29,9.04,13.7,13,0,21.62,1058,6096,44.85,6.24,8.43,0.44,37,18,22,5,11.6,6.24
"117",1966,50.89,62.53,39.25,135,118,44,32,265,99,77,-1,-17,5.21,8.77,12.05,13.97,19,0,23.28,1042,6192,22.72,1.92,3.43,0.35,19,7,45,5,6.68,0
"118",1967,51.14,62.77,39.5,128,111,28,12,244,97,75,5,-11,4.38,3.29,7.67,11.78,0,2,23.27,879,5938,30.48,1.81,3.62,0.38,25,15,36,6,6.45,0
"119",1968,51.12,62.19,40.05,126,109,38,33,239,98,75,2,-16,7.4,9.04,10.41,13.7,13,0,22.13,1088,6168,33.69,3.09,3.61,0.44,29,10,44,4,9.03,3.09
"120",1969,49.96,59.83,40.08,137,116,53,22,226,99,80,3,-14,5.21,6.03,14.52,13.15,5,1,19.75,1104,6594,30.19,2.77,3.26,0.41,23,12,24,3,8.48,5.12
"121",1970,51.65,63.01,40.29,135,135,31,34,249,102,80,0,-15,10.14,9.32,8.49,11.78,10,1,22.72,1376,6248,27.25,1.63,3.45,0.39,21,10,26,4,7.76,0
"122",1971,51.63,62.54,40.72,129,135,39,24,230,103,77,5,-17,9.86,6.58,10.68,12.33,7,3,21.83,1241,6122,27.59,2.66,4.76,0.4,19,11,33,4,6.46,2.66
"123",1972,49.49,60.22,38.76,136,104,41,24,249,99,75,1,-15,6.58,6.58,11.23,14.52,19,5,21.46,1014,6692,35.56,2.64,3.76,0.43,31,14,29,5,7.26,2.64
"124",1973,51.4,61.61,41.2,113,115,37,21,229,100,75,3,-13,8.49,5.75,10.14,9.86,6,1,20.41,1080,6042,38.34,3.53,5.99,0.43,28,13,27,6,9.22,3.53
"125",1974,51.19,63.18,39.21,132,100,30,22,245,110,81,0,-22,9.32,6.03,8.22,9.32,12,8,23.97,996,6036,20.21,2.21,3.05,0.26,12,4,30,5,2.21,0
"126",1975,51.55,63.13,39.96,136,128,38,37,248,103,80,8,-19,13.97,10.14,10.41,13.97,7,14,23.18,1360,6272,23.98,1.55,1.76,0.29,16,8,32,3,4.31,0
"127",1976,51.91,64.89,38.8,143,133,33,20,209,103,78,5,-15,12.88,5.48,9.04,12.88,1,4,25.97,1221,6000,18.37,1.5,2.08,0.33,18,3,35,3,1.5,0
"128",1977,52.04,62.55,41.53,119,122,46,18,259,100,79,0,-21,5.21,4.93,12.6,14.25,13,0,21.02,1127,5856,43.27,3.72,6.12,0.49,27,19,21,6,20.83,6.12
"129",1978,47.65,57.2,38.1,136,107,76,24,230,98,76,1,-14,6.85,6.58,20.82,20.55,22,0,19.1,1101,7434,25.23,1.36,2.5,0.31,22,9,18,5,2.71,0
